Participant,Temperature,Duration,Location
15,-15,1.0,0.25
15,-15,1.0,0.75
15,-15,2.0,0.5
15,0,1.0,0.0
15,-15,0.1,0.75
15,9,1.0,0.25
15,9,0.1,0.0
15,-15,2.0,0.25
15,-15,0.1,0.75
15,0,0.1,0.75
15,-15,0.1,0.0
15,-15,0.1,0.75
15,0,2.0,1.0
15,-15,0.1,0.25
15,0,2.0,0.25
15,9,2.0,0.0
15,9,1.0,0.25
15,-15,1.0,1.0
15,-15,0.1,0.0
15,-15,1.0,0.5
15,0,0.1,0.5
15,0,1.0,0.75
15,9,2.0,0.5
15,0,1.0,0.0
15,0,2.0,0.0
15,0,1.0,0.25
15,9,2.0,0.0
15,9,1.0,0.0
15,-15,0.1,0.5
15,0,1.0,0.75
15,0,2.0,0.25
15,0,2.0,0.5
15,-15,2.0,1.0
15,-15,1.0,0.0
15,0,0.1,1.0
15,-15,0.1,0.25
15,9,2.0,0.75
15,-15,0.1,0.5
15,0,0.1,0.0
15,9,2.0,1.0
15,0,2.0,1.0
15,-15,1.0,0.0
15,0,2.0,0.0
15,0,1.0,0.75
15,0,0.1,0.5
15,-15,1.0,0.5
15,-15,2.0,0.0
15,0,0.1,0.25
15,0,1.0,0.5
15,9,2.0,0.75
15,9,0.1,1.0
15,9,0.1,0.5
15,-15,1.0,0.0
15,9,0.1,1.0
15,9,1.0,1.0
15,0,1.0,0.5
15,9,2.0,0.5
15,-15,1.0,0.25
15,9,0.1,0.75
15,-15,1.0,0.75
15,9,0.1,0.0
15,-15,2.0,0.0
15,9,2.0,0.25
15,-15,2.0,0.75
15,9,1.0,0.0
15,9,1.0,0.5
15,0,1.0,0.5
15,9,2.0,1.0
15,9,1.0,1.0
15,-15,2.0,0.5
15,9,0.1,0.75
15,0,0.1,1.0
15,0,2.0,0.5
15,9,2.0,0.25
15,0,2.0,0.75
15,0,1.0,1.0
15,0,1.0,0.25
15,9,2.0,0.0
15,0,0.1,0.0
15,9,1.0,0.75
15,0,2.0,0.75
15,9,2.0,0.75
15,0,1.0,1.0
15,0,0.1,0.25
15,0,1.0,0.0
15,-15,0.1,1.0
15,9,1.0,0.0
15,9,1.0,1.0
15,9,0.1,0.25
15,-15,2.0,1.0
15,0,2.0,0.5
15,-15,1.0,0.5
15,-15,1.0,0.75
15,9,2.0,0.5
15,-15,2.0,0.0
15,9,0.1,0.0
15,0,1.0,1.0
15,9,0.1,0.75
15,-15,2.0,0.25
15,0,0.1,0.5
15,9,0.1,0.5
15,9,1.0,0.5
15,9,0.1,0.25
15,-15,2.0,1.0
15,9,2.0,1.0
15,9,1.0,0.5
15,-15,0.1,0.25
15,0,2.0,0.75
15,9,1.0,0.25
15,-15,0.1,0.0
15,9,1.0,0.75
15,9,0.1,1.0
15,-15,0.1,0.5
15,-15,0.1,1.0
15,0,0.1,0.75
15,-15,0.1,1.0
15,-15,2.0,0.25
15,0,0.1,0.0
15,0,0.1,0.25
15,0,2.0,1.0
15,0,1.0,0.25
15,0,0.1,0.75
15,9,0.1,0.25
15,-15,2.0,0.75
15,0,0.1,1.0
15,-15,1.0,0.25
15,9,2.0,0.25
15,9,1.0,0.75
15,0,2.0,0.25
15,-15,2.0,0.75
15,9,0.1,0.5
15,-15,2.0,0.5
15,-15,1.0,1.0
15,0,2.0,0.0
15,-15,1.0,1.0
