Participant,Temperature,Duration,Location
20,9,0.5,0.25
20,0,1.0,0.25
20,0,0.5,0.0
20,9,1.0,0.5
20,-15,1.0,0.5
20,-15,1.0,0.5
20,0,0.1,0.0
20,-15,0.5,0.0
20,-15,0.1,0.25
20,9,0.1,1.0
20,9,0.1,0.5
20,-15,0.5,1.0
20,-15,0.5,0.25
20,0,1.0,0.0
20,-15,0.5,1.0
20,-15,1.5,1.0
20,0,0.1,0.75
20,9,1.5,0.75
20,-15,0.1,0.5
20,-15,1.0,0.75
20,9,1.0,1.0
20,0,1.0,0.0
20,9,0.1,0.75
20,-15,0.5,0.25
20,-15,1.0,0.25
20,-15,0.1,0.75
20,9,1.5,1.0
20,-15,0.1,0.25
20,-15,0.1,0.5
20,9,1.0,0.0
20,-15,0.5,0.5
20,0,1.5,0.5
20,0,1.5,0.5
20,-15,0.1,0.0
20,0,1.5,0.0
20,-15,1.5,0.5
20,-15,0.5,0.75
20,9,1.5,1.0
20,9,1.0,0.75
20,0,1.0,0.5
20,0,1.0,0.0
20,-15,0.5,1.0
20,0,1.0,0.75
20,9,1.5,0.75
20,-15,1.0,1.0
20,9,1.5,0.75
20,9,0.1,1.0
20,0,0.5,0.5
20,9,1.5,0.0
20,0,0.1,0.75
20,0,1.5,0.0
20,-15,1.5,0.75
20,9,1.0,0.0
20,9,1.0,0.25
20,9,0.5,1.0
20,-15,1.0,0.75
20,9,0.5,0.25
20,9,0.1,0.5
20,-15,0.1,0.75
20,0,0.1,0.0
20,9,1.0,0.25
20,9,0.5,0.75
20,9,1.5,0.5
20,-15,1.0,0.25
20,0,0.1,0.25
20,-15,1.5,1.0
20,0,0.1,1.0
20,0,0.1,1.0
20,-15,0.5,0.5
20,0,1.5,0.25
20,-15,1.0,0.25
20,9,0.1,0.25
20,0,1.5,1.0
20,-15,1.5,0.0
20,9,0.5,1.0
20,0,0.5,1.0
20,0,0.5,0.25
20,9,1.0,1.0
20,9,1.0,0.5
20,9,0.1,0.0
20,9,0.5,0.5
20,9,1.0,0.25
20,9,1.0,0.0
20,0,0.5,0.5
20,-15,0.1,0.25
20,9,1.5,0.0
20,-15,0.5,0.75
20,0,0.5,1.0
20,-15,1.5,0.25
20,-15,1.5,0.25
20,0,1.5,0.25
20,9,0.1,0.25
20,0,1.0,0.5
20,9,0.5,0.0
20,0,1.5,0.75
20,-15,0.1,0.0
20,9,1.5,1.0
20,-15,0.5,0.5
20,9,1.5,0.25
20,9,0.1,0.5
20,9,0.1,0.75
20,9,1.0,1.0
20,-15,0.5,0.75
20,9,0.5,0.0
20,9,1.0,0.75
20,0,0.5,0.0
20,0,1.0,0.75
20,9,1.5,0.0
20,9,0.1,1.0
20,-15,1.5,0.75
20,0,1.0,0.25
20,0,1.0,0.75
20,-15,0.1,1.0
20,9,1.0,0.75
20,-15,0.1,1.0
20,0,1.5,0.25
20,-15,1.0,1.0
20,0,0.5,0.25
20,-15,1.5,0.0
20,0,1.0,1.0
20,-15,1.5,1.0
20,-15,0.1,1.0
20,9,0.5,0.25
20,9,0.1,0.75
20,9,1.0,0.5
20,0,0.1,1.0
20,0,0.5,0.5
20,0,0.1,0.5
20,9,1.5,0.5
20,-15,0.5,0.0
20,9,0.1,0.0
20,9,1.5,0.5
20,0,1.5,1.0
20,9,1.5,0.25
20,9,0.5,0.0
20,0,0.5,0.75
20,9,0.1,0.25
20,-15,1.0,0.0
20,-15,0.5,0.25
20,9,0.5,0.5
20,9,0.5,0.75
20,9,0.5,1.0
20,-15,0.1,0.75
20,0,1.5,0.75
20,0,0.1,0.5
20,-15,1.5,0.5
20,0,0.1,0.25
20,0,0.1,0.5
20,-15,1.5,0.25
20,0,1.0,0.25
20,0,1.0,1.0
20,0,0.1,0.25
20,0,0.1,0.75
20,0,0.5,0.25
20,-15,0.5,0.0
20,0,1.5,0.5
20,-15,1.0,0.75
20,0,1.0,0.5
20,9,0.5,0.5
20,0,1.5,0.75
20,0,1.5,1.0
20,0,1.0,1.0
20,-15,1.0,0.0
20,-15,1.5,0.0
20,0,0.5,0.75
20,9,1.5,0.25
20,0,1.5,0.0
20,-15,1.0,1.0
20,-15,1.0,0.0
20,-15,0.1,0.5
20,-15,1.5,0.75
20,-15,1.5,0.5
20,-15,0.1,0.0
20,9,0.5,0.75
20,0,0.5,0.75
20,0,0.5,1.0
20,0,0.1,0.0
20,9,0.1,0.0
20,0,0.5,0.0
20,-15,1.0,0.5
