Participant,Trial,Temperature,Duration,Direction,FeltThermal,FeltMotion,FeltDirection,ThermalMatch,DirectionMatch
10,103,-15,0.1,0,-1,0,0,1,1
10,104,0,2.0,1,0,1,1,1,1
10,105,-15,1.0,0,-1,1,0,1,1
10,106,9,1.0,1,1,1,1,1,1
10,107,-15,0.1,0,-1,1,0,1,1
10,108,0,1.0,1,0,1,1,1,1
10,109,0,2.0,0,0,0,0,1,1
10,110,-15,0.1,0,-1,0,0,1,1
10,111,9,1.0,0,1,1,0,1,1
10,112,-15,2.0,0,-1,1,0,1,1
10,113,-15,2.0,1,-1,1,1,1,1
10,114,0,1.0,0,0,0,0,1,1
10,115,9,1.0,1,1,1,1,1,1
10,116,9,2.0,1,1,1,1,1,1
10,117,9,0.1,1,1,0,1,1,1
10,118,-15,1.0,0,-1,0,0,1,1
10,119,9,2.0,1,1,1,1,1,1
10,120,0,0.1,1,0,1,1,1,1
10,121,9,1.0,0,1,0,0,1,1
10,122,0,0.1,1,0,1,1,1,1
10,123,9,0.1,1,1,0,1,1,1
10,124,9,2.0,1,1,1,1,1,1
10,125,-15,2.0,0,-1,1,0,1,1
10,126,9,2.0,1,1,1,1,1,1
10,127,0,2.0,1,0,1,1,1,1
10,129,0,2.0,0,0,1,0,1,1
10,130,0,1.0,1,0,1,1,1,1
10,132,-15,1.0,0,-1,0,0,1,1
10,133,0,0.1,0,0,1,0,1,1
10,134,9,0.1,0,1,0,0,1,1
10,135,9,2.0,0,1,1,0,1,1
10,136,0,0.1,0,0,1,0,1,1
10,137,0,2.0,0,0,1,0,1,1
10,139,-15,1.0,1,-1,1,1,1,1
10,140,9,2.0,1,1,1,1,1,1
10,141,9,1.0,1,1,1,1,1,1
10,142,9,2.0,1,1,1,1,1,1
10,143,9,0.1,1,1,0,1,1,1
10,144,9,0.1,0,1,0,0,1,1
10,145,0,0.1,1,0,1,1,1,1
10,146,-15,2.0,1,-1,0,1,1,1
10,147,0,2.0,1,0,1,1,1,1
10,148,9,0.1,0,1,0,0,1,1
10,150,-15,1.0,1,-1,1,1,1,1
10,151,9,0.1,0,1,0,0,1,1
10,152,0,1.0,1,0,0,1,1,1
10,153,-15,0.1,1,-1,0,1,1,1
10,154,0,1.0,0,0,1,0,1,1
10,155,0,2.0,1,0,1,1,1,1
10,156,0,2.0,0,0,1,0,1,1
10,157,9,0.1,0,1,0,0,1,1
10,158,0,1.0,1,0,1,1,1,1
10,159,0,1.0,1,0,1,1,1,1
10,160,9,1.0,0,1,1,0,1,1
10,161,0,2.0,0,0,1,0,1,1
10,163,-15,1.0,0,-1,1,0,1,1
10,164,0,1.0,0,0,1,0,1,1
10,165,-15,2.0,1,-1,1,1,1,1
10,166,9,1.0,1,1,1,1,1,1
10,167,-15,2.0,0,-1,1,0,1,1
10,168,-15,2.0,1,-1,1,1,1,1
10,169,9,0.1,1,1,0,1,1,1
10,170,9,2.0,0,1,1,0,1,1
10,171,0,2.0,0,0,1,0,1,1
10,172,-15,2.0,1,-1,1,1,1,1
10,173,-15,1.0,1,-1,1,1,1,1
10,174,0,1.0,1,0,1,1,1,1
10,175,9,1.0,1,1,1,1,1,1
10,176,-15,1.0,1,-1,1,1,1,1
10,177,9,0.1,0,1,0,0,1,1
10,178,-15,2.0,0,-1,1,0,1,1
10,180,0,0.1,1,0,1,1,1,1
11,3,0,0.1,1,0,1,1,1,1
11,4,0,2.0,1,0,1,1,1,1
11,5,0,2.0,1,0,1,1,1,1
11,6,-15,2.0,0,-1,1,0,1,1
11,7,0,1.0,1,0,1,1,1,1
11,9,9,1.0,0,1,1,0,1,1
11,10,9,2.0,1,1,1,1,1,1
11,11,0,2.0,0,0,1,0,1,1
11,13,0,0.1,0,0,1,0,1,1
11,15,-15,2.0,1,-1,1,1,1,1
11,16,0,1.0,1,0,1,1,1,1
11,18,9,0.1,0,1,0,0,1,1
11,19,0,0.1,1,0,1,1,1,1
11,20,9,2.0,1,1,1,1,1,1
11,22,0,2.0,0,0,1,0,1,1
11,23,0,2.0,0,0,1,0,1,1
11,24,9,1.0,0,1,1,0,1,1
11,25,9,0.1,0,1,0,0,1,1
11,27,-15,1.0,0,-1,1,0,1,1
11,28,9,2.0,1,1,1,1,1,1
11,29,-15,1.0,1,-1,1,1,1,1
11,30,0,2.0,0,0,1,0,1,1
11,31,9,1.0,1,1,1,1,1,1
11,32,0,1.0,0,0,1,0,1,1
11,33,-15,2.0,0,-1,1,0,1,1
11,35,-15,1.0,1,-1,1,1,1,1
11,36,0,0.1,1,0,1,1,1,1
11,38,-15,2.0,0,-1,1,0,1,1
11,39,0,2.0,0,0,1,0,1,1
11,40,-15,1.0,0,-1,1,0,1,1
11,42,0,1.0,0,0,1,0,1,1
11,43,0,0.1,1,0,0,1,1,1
11,44,0,1.0,0,0,1,0,1,1
11,45,-15,1.0,0,-1,1,0,1,1
11,46,9,2.0,0,1,1,0,1,1
11,48,-15,2.0,0,-1,1,0,1,1
11,49,9,0.1,0,1,0,0,1,1
11,50,9,2.0,0,1,1,0,1,1
11,52,0,1.0,0,0,1,0,1,1
11,53,9,2.0,0,1,1,0,1,1
11,54,0,0.1,0,0,1,0,1,1
11,55,-15,0.1,0,-1,0,0,1,1
11,56,0,1.0,1,0,1,1,1,1
11,57,0,0.1,0,0,1,0,1,1
11,58,-15,0.1,0,-1,0,0,1,1
11,59,9,1.0,1,1,1,1,1,1
11,61,0,0.1,1,0,1,1,1,1
11,62,9,2.0,0,1,1,0,1,1
11,63,9,0.1,0,1,1,0,1,1
11,64,9,1.0,0,1,1,0,1,1
11,66,9,0.1,1,1,1,1,1,1
11,67,0,2.0,1,0,1,1,1,1
11,68,0,1.0,0,0,1,0,1,1
11,69,-15,1.0,0,-1,1,0,1,1
11,71,0,1.0,0,0,1,0,1,1
11,72,-15,0.1,0,-1,1,0,1,1
11,74,-15,2.0,0,-1,1,0,1,1
11,75,9,1.0,1,1,1,1,1,1
11,76,9,0.1,1,1,1,1,1,1
11,77,9,1.0,1,1,1,1,1,1
11,78,0,0.1,1,0,1,1,1,1
11,79,9,2.0,0,1,1,0,1,1
11,80,9,2.0,0,1,1,0,1,1
11,81,9,0.1,1,1,0,1,1,1
11,82,9,1.0,1,1,1,1,1,1
11,84,9,0.1,0,1,0,0,1,1
11,85,9,2.0,1,1,1,1,1,1
11,86,9,2.0,1,1,1,1,1,1
11,87,9,1.0,0,1,0,0,1,1
11,91,9,1.0,0,1,1,0,1,1
11,92,0,1.0,0,0,1,0,1,1
11,93,9,1.0,1,1,1,1,1,1
11,94,-15,1.0,1,-1,1,1,1,1
11,95,0,2.0,0,0,1,0,1,1
11,96,0,2.0,1,0,1,1,1,1
11,97,-15,1.0,0,-1,1,0,1,1
11,98,9,1.0,0,1,0,0,1,1
11,99,0,2.0,1,0,1,1,1,1
11,100,9,1.0,1,1,1,1,1,1
11,101,0,2.0,1,0,1,1,1,1
11,102,9,1.0,0,1,1,0,1,1
11,103,9,2.0,1,1,1,1,1,1
11,107,0,0.1,0,0,1,0,1,1
11,108,0,1.0,1,0,1,1,1,1
11,109,-15,1.0,0,-1,1,0,1,1
11,110,9,0.1,0,1,1,0,1,1
11,113,0,2.0,0,0,1,0,1,1
11,116,9,2.0,0,1,1,0,1,1
11,118,0,0.1,0,0,1,0,1,1
11,119,-15,2.0,0,-1,1,0,1,1
11,120,9,2.0,1,1,1,1,1,1
11,123,9,1.0,0,1,1,0,1,1
11,124,-15,2.0,0,-1,1,0,1,1
11,125,9,2.0,1,1,1,1,1,1
11,127,9,2.0,1,1,1,1,1,1
11,128,0,2.0,1,0,1,1,1,1
11,129,0,2.0,1,0,1,1,1,1
11,130,9,0.1,0,1,0,0,1,1
11,131,-15,0.1,0,-1,0,0,1,1
11,132,0,1.0,1,0,1,1,1,1
11,133,9,1.0,1,1,1,1,1,1
11,135,9,0.1,1,1,1,1,1,1
11,136,9,2.0,0,1,1,0,1,1
11,137,9,1.0,0,1,1,0,1,1
11,138,9,2.0,0,1,1,0,1,1
11,140,0,0.1,0,0,0,0,1,1
11,141,-15,2.0,0,-1,1,0,1,1
11,142,0,2.0,0,0,1,0,1,1
11,143,-15,2.0,0,-1,1,0,1,1
11,144,0,1.0,0,0,1,0,1,1
11,145,9,1.0,0,1,1,0,1,1
11,146,0,1.0,1,0,1,1,1,1
11,147,0,0.1,0,0,1,0,1,1
11,148,9,1.0,1,1,1,1,1,1
11,149,-15,0.1,1,-1,0,1,1,1
11,150,9,0.1,1,1,1,1,1,1
11,151,-15,2.0,1,-1,1,1,1,1
11,153,-15,2.0,1,-1,1,1,1,1
11,154,-15,0.1,1,-1,1,1,1,1
11,155,0,0.1,0,0,1,0,1,1
11,157,0,0.1,1,0,1,1,1,1
11,159,0,0.1,1,0,1,1,1,1
11,160,9,0.1,0,1,1,0,1,1
11,161,-15,1.0,0,-1,1,0,1,1
11,162,-15,1.0,0,-1,0,0,1,1
11,163,0,2.0,1,0,1,1,1,1
11,165,0,1.0,1,0,1,1,1,1
11,166,0,0.1,1,0,1,1,1,1
11,167,0,1.0,0,0,1,0,1,1
11,168,9,0.1,1,1,1,1,1,1
11,169,9,2.0,1,1,1,1,1,1
11,170,0,0.1,1,0,1,1,1,1
11,171,0,1.0,0,0,1,0,1,1
11,172,0,1.0,1,0,1,1,1,1
11,173,9,1.0,1,1,1,1,1,1
11,174,0,0.1,0,0,1,0,1,1
11,175,-15,2.0,1,-1,1,1,1,1
11,176,0,0.1,0,0,1,0,1,1
11,177,0,1.0,1,0,1,1,1,1
11,178,9,2.0,0,1,1,0,1,1
11,179,-15,1.0,1,-1,1,1,1,1
11,180,9,0.1,1,1,1,1,1,1
12,1,0,2.0,1,0,1,1,1,1
12,3,9,2.0,0,1,1,0,1,1
12,5,9,1.0,0,1,1,0,1,1
12,6,0,0.1,1,0,0,1,1,1
12,8,0,1.0,1,0,1,1,1,1
12,9,0,1.0,1,0,1,1,1,1
12,10,9,1.0,0,1,1,0,1,1
12,14,0,2.0,1,0,1,1,1,1
12,16,9,1.0,0,1,1,0,1,1
12,17,0,0.1,0,0,1,0,1,1
12,21,-15,1.0,1,-1,1,1,1,1
12,22,0,1.0,0,0,1,0,1,1
12,24,0,0.1,0,0,0,0,1,1
12,29,9,2.0,1,1,1,1,1,1
12,30,0,0.1,0,0,1,0,1,1
12,33,0,1.0,1,0,1,1,1,1
12,36,9,1.0,0,1,1,0,1,1
12,37,9,2.0,1,1,1,1,1,1
12,45,0,1.0,1,0,1,1,1,1
12,46,0,1.0,1,0,1,1,1,1
12,47,9,1.0,0,1,1,0,1,1
12,49,9,2.0,0,1,1,0,1,1
12,50,0,0.1,1,0,1,1,1,1
12,51,0,2.0,0,0,1,0,1,1
12,53,9,1.0,1,1,1,1,1,1
12,57,0,0.1,1,0,0,1,1,1
12,58,9,1.0,0,1,1,0,1,1
12,64,9,1.0,1,1,1,1,1,1
12,65,9,2.0,0,1,1,0,1,1
12,66,0,1.0,0,0,1,0,1,1
12,69,0,2.0,0,0,1,0,1,1
12,70,9,1.0,1,1,1,1,1,1
12,71,0,0.1,1,0,1,1,1,1
12,73,9,2.0,0,1,1,0,1,1
12,78,9,2.0,1,1,1,1,1,1
12,86,0,2.0,1,0,1,1,1,1
12,87,0,1.0,0,0,1,0,1,1
12,97,9,1.0,1,1,1,1,1,1
12,98,0,0.1,1,0,0,1,1,1
12,105,0,2.0,1,0,1,1,1,1
12,107,9,2.0,1,1,1,1,1,1
12,109,0,2.0,1,0,1,1,1,1
12,110,0,0.1,1,0,0,1,1,1
12,111,9,2.0,1,1,1,1,1,1
12,113,0,2.0,0,0,1,0,1,1
12,117,9,2.0,1,1,1,1,1,1
12,119,9,1.0,1,1,1,1,1,1
12,123,9,1.0,1,1,1,1,1,1
12,124,9,1.0,1,1,1,1,1,1
12,127,9,2.0,1,1,1,1,1,1
12,132,0,1.0,1,0,1,1,1,1
12,133,0,0.1,1,0,1,1,1,1
12,136,0,2.0,1,0,1,1,1,1
12,137,9,1.0,1,1,1,1,1,1
12,142,9,2.0,1,1,1,1,1,1
12,144,0,0.1,0,0,1,0,1,1
12,145,9,1.0,0,1,1,0,1,1
12,146,9,1.0,1,1,1,1,1,1
12,152,0,2.0,1,0,1,1,1,1
12,153,-15,2.0,0,-1,1,0,1,1
12,155,0,0.1,1,0,0,1,1,1
12,160,-15,2.0,1,-1,1,1,1,1
12,161,0,2.0,0,0,1,0,1,1
12,162,0,2.0,0,0,1,0,1,1
12,168,9,2.0,1,1,1,1,1,1
12,170,0,1.0,0,0,1,0,1,1
12,174,9,2.0,1,1,1,1,1,1
12,178,0,1.0,1,0,1,1,1,1
13,1,9,0.1,1,1,0,1,1,1
13,2,-15,0.1,1,-1,0,1,1,1
13,3,-15,1.0,0,-1,1,0,1,1
13,4,-15,2.0,1,-1,1,1,1,1
13,5,-15,1.0,1,-1,1,1,1,1
13,8,-15,2.0,0,-1,1,0,1,1
13,10,9,1.0,1,1,1,1,1,1
13,11,9,2.0,0,1,1,0,1,1
13,13,0,1.0,1,0,1,1,1,1
13,14,-15,0.1,0,-1,1,0,1,1
13,16,0,2.0,0,0,1,0,1,1
13,17,0,1.0,1,0,1,1,1,1
13,18,9,1.0,0,1,1,0,1,1
13,19,0,2.0,0,0,0,0,1,1
13,20,-15,0.1,0,-1,1,0,1,1
13,21,0,1.0,1,0,0,1,1,1
13,22,-15,2.0,0,-1,1,0,1,1
13,23,0,1.0,0,0,1,0,1,1
13,24,9,1.0,0,1,1,0,1,1
13,25,9,0.1,1,1,1,1,1,1
13,26,9,2.0,1,1,1,1,1,1
13,27,9,1.0,1,1,0,1,1,1
13,28,-15,1.0,0,-1,1,0,1,1
13,29,9,2.0,1,1,1,1,1,1
13,30,9,2.0,1,1,0,1,1,1
13,31,0,1.0,0,0,1,0,1,1
13,32,9,0.1,0,1,1,0,1,1
13,33,9,1.0,0,1,1,0,1,1
13,34,9,0.1,0,1,1,0,1,1
13,36,9,0.1,0,1,1,0,1,1
13,37,9,1.0,0,1,1,0,1,1
13,38,-15,1.0,0,-1,1,0,1,1
13,40,9,1.0,0,1,1,0,1,1
13,42,-15,1.0,0,-1,1,0,1,1
13,44,9,2.0,1,1,1,1,1,1
13,45,-15,0.1,0,-1,1,0,1,1
13,46,9,0.1,0,1,1,0,1,1
13,47,9,1.0,0,1,1,0,1,1
13,48,9,0.1,1,1,1,1,1,1
13,49,0,2.0,0,0,1,0,1,1
13,50,-15,1.0,1,-1,1,1,1,1
13,51,9,1.0,0,1,1,0,1,1
13,52,-15,0.1,0,-1,1,0,1,1
13,53,-15,2.0,0,-1,1,0,1,1
13,54,9,2.0,1,1,1,1,1,1
13,55,-15,2.0,1,-1,1,1,1,1
13,56,9,1.0,1,1,1,1,1,1
13,58,0,0.1,1,0,1,1,1,1
13,59,9,1.0,1,1,1,1,1,1
13,61,-15,1.0,0,-1,1,0,1,1
13,62,0,0.1,1,0,1,1,1,1
13,63,0,0.1,0,0,1,0,1,1
13,64,-15,1.0,0,-1,1,0,1,1
13,65,0,2.0,1,0,1,1,1,1
13,66,0,2.0,1,0,0,1,1,1
13,67,0,2.0,0,0,1,0,1,1
13,69,9,2.0,0,1,1,0,1,1
13,70,-15,0.1,1,-1,1,1,1,1
13,72,-15,2.0,1,-1,1,1,1,1
13,73,9,1.0,1,1,1,1,1,1
13,74,-15,2.0,1,-1,1,1,1,1
13,76,9,0.1,1,1,1,1,1,1
13,77,-15,0.1,1,-1,1,1,1,1
13,78,9,0.1,1,1,1,1,1,1
13,80,-15,1.0,0,-1,1,0,1,1
13,81,0,1.0,1,0,1,1,1,1
13,83,9,0.1,0,1,1,0,1,1
13,85,0,2.0,0,0,1,0,1,1
13,86,9,2.0,1,1,0,1,1,1
13,88,-15,0.1,1,-1,1,1,1,1
13,90,-15,2.0,1,-1,1,1,1,1
13,91,-15,1.0,0,-1,1,0,1,1
13,92,9,2.0,1,1,1,1,1,1
13,93,-15,0.1,0,-1,1,0,1,1
13,96,-15,0.1,0,-1,1,0,1,1
13,98,9,2.0,1,1,1,1,1,1
13,99,9,0.1,1,1,1,1,1,1
13,101,-15,2.0,1,-1,1,1,1,1
13,102,-15,2.0,1,-1,1,1,1,1
13,104,9,2.0,1,1,1,1,1,1
13,105,-15,0.1,1,-1,0,1,1,1
13,106,-15,0.1,0,-1,1,0,1,1
13,107,-15,0.1,1,-1,1,1,1,1
13,110,-15,0.1,1,-1,1,1,1,1
13,111,9,0.1,0,1,1,0,1,1
13,112,-15,2.0,1,-1,1,1,1,1
13,115,-15,0.1,1,-1,1,1,1,1
13,116,-15,1.0,0,-1,1,0,1,1
13,117,9,1.0,1,1,1,1,1,1
13,119,-15,0.1,1,-1,1,1,1,1
13,120,0,1.0,1,0,1,1,1,1
13,121,9,0.1,1,1,1,1,1,1
13,122,0,0.1,0,0,1,0,1,1
13,123,-15,2.0,0,-1,1,0,1,1
13,124,0,0.1,0,0,1,0,1,1
13,125,-15,2.0,0,-1,1,0,1,1
13,126,-15,2.0,0,-1,1,0,1,1
13,129,0,0.1,0,0,1,0,1,1
13,130,-15,2.0,1,-1,1,1,1,1
13,132,9,2.0,0,1,1,0,1,1
13,133,9,2.0,0,1,1,0,1,1
13,134,9,2.0,0,1,1,0,1,1
13,135,-15,2.0,0,-1,1,0,1,1
13,136,-15,0.1,0,-1,1,0,1,1
13,137,-15,0.1,0,-1,1,0,1,1
13,138,-15,1.0,0,-1,1,0,1,1
13,140,9,1.0,1,1,1,1,1,1
13,143,9,0.1,1,1,1,1,1,1
13,147,-15,2.0,0,-1,1,0,1,1
13,148,-15,2.0,1,-1,1,1,1,1
13,149,9,1.0,1,1,1,1,1,1
13,150,9,0.1,1,1,1,1,1,1
13,151,9,0.1,0,1,1,0,1,1
13,152,-15,1.0,1,-1,1,1,1,1
13,154,9,2.0,0,1,1,0,1,1
13,156,9,2.0,0,1,1,0,1,1
13,157,9,1.0,0,1,1,0,1,1
13,160,-15,1.0,1,-1,1,1,1,1
13,161,-15,2.0,0,-1,1,0,1,1
13,163,9,2.0,0,1,1,0,1,1
13,164,-15,2.0,0,-1,1,0,1,1
13,165,9,1.0,1,1,1,1,1,1
13,166,9,2.0,0,1,1,0,1,1
13,167,9,2.0,1,1,1,1,1,1
13,169,9,1.0,1,1,1,1,1,1
13,170,-15,0.1,0,-1,1,0,1,1
13,173,9,1.0,0,1,1,0,1,1
13,175,9,0.1,0,1,1,0,1,1
13,176,9,2.0,0,1,1,0,1,1
13,177,-15,0.1,1,-1,1,1,1,1
13,179,9,1.0,0,1,1,0,1,1
13,180,-15,1.0,1,-1,1,1,1,1
14,1,9,0.1,0,1,0,0,1,1
14,2,9,1.0,1,1,1,1,1,1
14,3,-15,0.1,0,-1,1,0,1,1
14,4,9,2.0,0,1,0,0,1,1
14,6,-15,1.0,0,-1,1,0,1,1
14,7,0,0.1,0,0,1,0,1,1
14,8,0,0.1,0,0,1,0,1,1
14,9,-15,2.0,0,-1,1,0,1,1
14,12,-15,0.1,1,-1,1,1,1,1
14,13,-15,0.1,0,-1,1,0,1,1
14,14,9,2.0,0,1,1,0,1,1
14,15,9,1.0,1,1,1,1,1,1
14,16,9,0.1,0,1,1,0,1,1
14,17,-15,1.0,1,-1,1,1,1,1
14,19,0,1.0,1,0,1,1,1,1
14,20,0,1.0,1,0,1,1,1,1
14,21,9,2.0,0,1,1,0,1,1
14,22,9,1.0,0,1,1,0,1,1
14,23,-15,0.1,0,-1,1,0,1,1
14,24,-15,2.0,1,-1,0,1,1,1
14,25,-15,1.0,0,-1,1,0,1,1
14,26,0,2.0,0,0,1,0,1,1
14,28,0,1.0,1,0,1,1,1,1
14,29,-15,2.0,0,-1,1,0,1,1
14,30,0,2.0,1,0,1,1,1,1
14,31,9,2.0,1,1,0,1,1,1
14,32,-15,0.1,1,-1,1,1,1,1
14,33,9,0.1,0,1,1,0,1,1
14,34,9,1.0,1,1,1,1,1,1
14,35,9,1.0,1,1,1,1,1,1
14,36,0,1.0,1,0,1,1,1,1
14,37,9,0.1,0,1,1,0,1,1
14,38,-15,1.0,1,-1,1,1,1,1
14,39,0,1.0,1,0,1,1,1,1
14,40,0,2.0,1,0,0,1,1,1
14,41,9,2.0,1,1,0,1,1,1
14,42,9,0.1,0,1,1,0,1,1
14,44,-15,1.0,0,-1,1,0,1,1
14,45,0,2.0,1,0,1,1,1,1
14,46,-15,2.0,1,-1,1,1,1,1
14,47,-15,1.0,1,-1,1,1,1,1
14,48,-15,2.0,1,-1,1,1,1,1
14,49,-15,2.0,0,-1,1,0,1,1
14,50,9,2.0,0,1,1,0,1,1
14,51,-15,1.0,1,-1,1,1,1,1
14,52,0,0.1,1,0,1,1,1,1
14,53,0,0.1,1,0,1,1,1,1
14,54,-15,1.0,1,-1,1,1,1,1
14,55,-15,0.1,0,-1,1,0,1,1
14,57,0,0.1,1,0,1,1,1,1
14,58,-15,2.0,1,-1,1,1,1,1
14,59,0,0.1,1,0,1,1,1,1
14,60,0,2.0,0,0,1,0,1,1
14,62,-15,2.0,1,-1,1,1,1,1
14,63,0,0.1,0,0,1,0,1,1
14,64,9,2.0,1,1,1,1,1,1
14,65,9,1.0,1,1,1,1,1,1
14,66,9,1.0,1,1,1,1,1,1
14,67,0,2.0,1,0,1,1,1,1
14,68,-15,0.1,0,-1,1,0,1,1
14,69,0,0.1,1,0,1,1,1,1
14,71,-15,2.0,0,-1,1,0,1,1
14,74,-15,1.0,0,-1,1,0,1,1
14,75,-15,0.1,1,-1,1,1,1,1
14,76,0,0.1,1,0,1,1,1,1
14,77,9,1.0,0,1,1,0,1,1
14,78,9,2.0,1,1,0,1,1,1
14,80,0,1.0,0,0,1,0,1,1
14,81,0,1.0,0,0,1,0,1,1
14,82,0,2.0,0,0,1,0,1,1
14,83,0,0.1,0,0,1,0,1,1
14,84,0,1.0,1,0,1,1,1,1
14,86,0,1.0,0,0,1,0,1,1
14,87,0,0.1,1,0,1,1,1,1
14,88,0,2.0,1,0,1,1,1,1
14,89,9,1.0,0,1,1,0,1,1
14,90,9,0.1,1,1,1,1,1,1
14,91,9,0.1,0,1,1,0,1,1
14,92,0,2.0,0,0,1,0,1,1
14,94,9,2.0,1,1,1,1,1,1
14,95,9,2.0,1,1,1,1,1,1
14,96,-15,0.1,1,-1,1,1,1,1
14,97,9,2.0,0,1,1,0,1,1
14,98,0,0.1,1,0,1,1,1,1
14,99,9,1.0,0,1,1,0,1,1
14,101,0,1.0,0,0,1,0,1,1
14,103,0,0.1,0,0,1,0,1,1
14,104,0,2.0,0,0,1,0,1,1
14,105,-15,1.0,0,-1,1,0,1,1
14,106,-15,2.0,1,-1,0,1,1,1
14,107,0,0.1,0,0,1,0,1,1
14,111,-15,1.0,0,-1,1,0,1,1
14,112,-15,2.0,0,-1,1,0,1,1
14,113,0,1.0,0,0,1,0,1,1
14,114,9,1.0,0,1,1,0,1,1
14,115,9,1.0,0,1,1,0,1,1
14,116,9,1.0,0,1,1,0,1,1
14,117,-15,1.0,1,-1,1,1,1,1
14,118,9,0.1,1,1,1,1,1,1
14,119,9,0.1,0,1,1,0,1,1
14,120,0,2.0,1,0,1,1,1,1
14,121,-15,1.0,0,-1,1,0,1,1
14,122,-15,0.1,0,-1,1,0,1,1
14,123,0,0.1,1,0,1,1,1,1
14,124,0,0.1,0,0,1,0,1,1
14,125,-15,2.0,1,-1,0,1,1,1
14,126,-15,1.0,1,-1,0,1,1,1
14,127,9,1.0,1,1,1,1,1,1
14,128,-15,1.0,1,-1,0,1,1,1
14,129,0,2.0,1,0,1,1,1,1
14,130,-15,0.1,0,-1,1,0,1,1
14,131,9,2.0,0,1,1,0,1,1
14,132,9,2.0,0,1,1,0,1,1
14,133,-15,1.0,0,-1,1,0,1,1
14,134,0,2.0,0,0,1,0,1,1
14,135,9,2.0,0,1,1,0,1,1
14,136,0,2.0,1,0,1,1,1,1
14,137,9,0.1,1,1,1,1,1,1
14,138,9,0.1,0,1,1,0,1,1
14,139,-15,0.1,0,-1,1,0,1,1
14,140,0,2.0,0,0,1,0,1,1
14,141,9,2.0,1,1,1,1,1,1
14,142,-15,2.0,1,-1,0,1,1,1
14,143,9,1.0,0,1,1,0,1,1
14,144,9,0.1,0,1,1,0,1,1
14,145,0,2.0,0,0,1,0,1,1
14,147,-15,2.0,0,-1,1,0,1,1
14,148,9,1.0,1,1,0,1,1,1
14,150,-15,2.0,0,-1,0,0,1,1
14,151,0,2.0,1,0,1,1,1,1
14,152,9,1.0,0,1,1,0,1,1
14,153,0,1.0,1,0,0,1,1,1
14,154,9,2.0,0,1,1,0,1,1
14,155,9,2.0,1,1,1,1,1,1
14,156,9,2.0,0,1,1,0,1,1
14,157,-15,2.0,0,-1,1,0,1,1
14,158,9,1.0,1,1,1,1,1,1
14,159,9,2.0,1,1,1,1,1,1
14,160,-15,1.0,0,-1,1,0,1,1
14,161,-15,0.1,1,-1,1,1,1,1
14,162,0,0.1,0,0,1,0,1,1
14,163,-15,2.0,0,-1,1,0,1,1
14,164,0,1.0,1,0,1,1,1,1
14,165,9,0.1,1,1,1,1,1,1
14,166,9,2.0,1,1,1,1,1,1
14,167,0,1.0,1,0,1,1,1,1
14,168,9,1.0,0,1,1,0,1,1
14,169,-15,2.0,1,-1,1,1,1,1
14,170,-15,1.0,1,-1,1,1,1,1
14,171,-15,1.0,1,-1,1,1,1,1
14,172,0,0.1,0,0,1,0,1,1
14,173,0,0.1,1,0,1,1,1,1
14,174,9,0.1,1,1,1,1,1,1
14,175,-15,2.0,0,-1,1,0,1,1
14,176,-15,1.0,0,-1,1,0,1,1
14,177,0,1.0,0,0,1,0,1,1
14,178,0,1.0,0,0,1,0,1,1
14,179,0,1.0,1,0,1,1,1,1
14,180,9,0.1,1,1,1,1,1,1
15,1,9,2.0,1,1,1,1,1,1
15,3,0,0.1,1,0,0,1,1,1
15,4,9,1.0,1,1,0,1,1,1
15,6,9,0.1,1,1,0,1,1,1
15,7,-15,1.0,0,-1,1,0,1,1
15,8,9,0.1,1,1,0,1,1,1
15,10,0,2.0,1,0,1,1,1,1
15,11,-15,1.0,1,-1,1,1,1,1
15,12,-15,0.1,0,-1,0,0,1,1
15,13,0,1.0,1,0,1,1,1,1
15,14,0,2.0,0,0,1,0,1,1
15,15,0,2.0,0,0,1,0,1,1
15,16,-15,0.1,1,-1,0,1,1,1
15,17,-15,2.0,0,-1,1,0,1,1
15,18,0,1.0,1,0,1,1,1,1
15,19,-15,0.1,1,-1,0,1,1,1
15,20,-15,2.0,1,-1,1,1,1,1
15,21,0,0.1,0,0,0,0,1,1
15,23,0,1.0,0,0,1,0,1,1
15,24,-15,1.0,0,-1,1,0,1,1
15,25,9,0.1,0,1,0,0,1,1
15,26,9,2.0,0,1,1,0,1,1
15,27,0,1.0,1,0,1,1,1,1
15,28,9,2.0,1,1,1,1,1,1
15,30,-15,0.1,1,-1,0,1,1,1
15,31,9,2.0,0,1,1,0,1,1
15,32,-15,0.1,0,-1,0,0,1,1
15,33,-15,2.0,0,-1,1,0,1,1
15,35,9,1.0,1,1,1,1,1,1
15,36,9,2.0,0,1,1,0,1,1
15,37,9,0.1,0,1,0,0,1,1
15,40,9,0.1,1,1,0,1,1,1
15,41,-15,2.0,0,-1,1,0,1,1
15,42,9,2.0,1,1,1,1,1,1
15,43,-15,0.1,1,-1,0,1,1,1
15,44,-15,2.0,1,-1,1,1,1,1
15,46,-15,2.0,0,-1,1,0,1,1
15,47,0,1.0,1,0,1,1,1,1
15,49,9,1.0,1,1,1,1,1,1
15,50,0,1.0,0,0,1,0,1,1
15,51,0,2.0,1,0,1,1,1,1
15,52,-15,1.0,0,-1,1,0,1,1
15,53,0,0.1,0,0,0,0,1,1
15,54,-15,2.0,1,-1,1,1,1,1
